caption,mean,precision,votes,not_funny,somewhat_funny,funny,funny_score_scaled,funny_group,topic_nb,aggregated_topic
Time's up,1.2871287128712872,0.0568768578865151,101,78,17,6,25.308755760368662,mid_funny,15,time_endgame_clock
Checkmate. Now take off your top.,1.2949640287769784,0.04729491768549,139,105,27,7,25.308755760368662,mid_funny,0,checkmate_win_lose
"All you millennials are alike,thinking you can cheat death",1.2844036697247707,0.0522867221334644,109,83,21,5,25.308755760368662,mid_funny,1,checkmate_win_lose
Checkmate! You made the same stupid blunder on the beach in The Seventh Seal!,1.2903225806451613,0.0496171991358853,124,94,24,6,25.308755760368662,mid_funny,25,pop_culture
There was no cheating this time!,1.2625,0.0555289581198262,80,61,17,2,25.308755760368662,mid_funny,1,checkmate_win_lose
"Sorry to rattle you, but you're not the king of deadly moves.",1.2844036697247707,0.0522867221334644,109,83,21,5,25.308755760368662,mid_funny,14,chess_mechanics_pieces
"I guess you could say my pawn is being promoted, too.",1.2745098039215683,0.0505394367026438,102,77,22,3,25.308755760368662,mid_funny,31,chess_life_game
And that's how I met your mother.,1.2745098039215683,0.0505394367026438,102,77,22,3,25.308755760368662,mid_funny,-1,misc
"Check Mate, but I can't imagine you having one",1.293103448275862,0.0533962604175916,116,89,20,7,25.308755760368662,mid_funny,4,checkmate_win_lose
Mate! You'll have to head back to the underworld.,1.2788461538461535,0.0519534942576249,104,79,21,4,25.29032258064516,mid_funny,-1,misc
"Take my king and it’ll be checkmate for you, too",1.258823529411765,0.0506344652291241,85,64,20,1,25.29032258064516,mid_funny,-1,misc
Just a hint: I wouldn’t!,1.264367816091954,0.052877049732218,87,66,19,2,25.29032258064516,mid_funny,-1,misc
"I got you! Where? There, diagonally. Pretty sneaky Sis.",1.2738095238095235,0.0595238095238095,84,65,15,4,25.29032258064516,mid_funny,-1,misc
"ok, ok, but as soon as you beat me mario kart is next.",1.258823529411765,0.0506344652291241,85,64,20,1,25.29032258064516,mid_funny,10,death_grim_reaper_afterlife
So this proves that I’m MORE than just a pawn in the game of life!,1.258823529411765,0.0506344652291241,85,64,20,1,25.29032258064516,mid_funny,31,chess_life_game
at the end of the game the king and the pawn go back in the same box,1.278688524590164,0.0454728652828386,122,91,28,3,25.29032258064516,mid_funny,-1,misc
You're the one who want the sudden death option.,1.2936507936507935,0.0504801835297902,126,96,23,7,25.29032258064516,mid_funny,22,death_grim_reaper_afterlife
"Harold, you can't wager something I don't want.",1.280701754385965,0.0490695477243077,114,86,24,4,25.29032258064516,mid_funny,7,bureaucracy_taxes_insurance
You wouldn’t dare,1.268041237113402,0.0497318063175474,97,73,22,2,25.29032258064516,mid_funny,-1,misc
Worth it!,1.280701754385965,0.0490695477243077,114,86,24,4,25.29032258064516,mid_funny,-1,misc
You think that's checkmate? I'll show you checkmate!,1.268041237113402,0.0497318063175474,97,73,22,2,25.29032258064516,mid_funny,0,checkmate_win_lose
"No ""takesies-backsies!""",1.268041237113402,0.0497318063175474,97,73,22,2,25.29032258064516,mid_funny,-1,misc
I call it the von Sydow Gambit.,1.2857142857142858,0.0610964414785884,91,71,14,6,25.29032258064516,mid_funny,11,pop_culture
Hell no!,1.2765957446808511,0.0553771935592156,94,72,18,4,25.29032258064516,mid_funny,-1,misc
That move will cost you.,1.2555555555555555,0.0462342488915368,90,67,23,0,25.29032258064516,mid_funny,2,chess_mechanics_pieces
"Textbook example of winning the battle, but losing the war.",1.2912621359223302,0.0579342793812548,103,80,16,7,25.29032258064516,mid_funny,3,checkmate_win_lose
Stick this in your Ingmar Bergman!,1.2696629213483146,0.0548096458555432,89,68,18,3,25.27188940092166,mid_funny,13,pop_culture
…and that’s how Bobby Fisher got his soul back.,1.2830188679245282,0.0532074834483124,106,81,20,5,25.27188940092166,mid_funny,-1,misc
"So, life insurance for every soul.",1.2830188679245282,0.0532074834483124,106,81,20,5,25.27188940092166,mid_funny,-1,misc
Let’s go again … and make it interesting this time?,1.2830188679245282,0.0532074834483124,106,81,20,5,25.27188940092166,mid_funny,-1,misc
Checkmate! Booyah! Gimme my soul back before they miss me on Wall Street!,1.2926829268292683,0.0512819887679318,123,94,22,7,25.27188940092166,mid_funny,21,death_grim_reaper_afterlife
It's over now!  How do you feel when the shoe is on the other foot?,1.2857142857142858,0.0476190476190476,126,95,26,5,25.27188940092166,mid_funny,-1,misc
If I let go don't be a poor sport.,1.275229357798165,0.048545895615864,109,82,24,3,25.27188940092166,mid_funny,-1,misc
Checkmate.  I get the scythe.,1.2844827586206895,0.0501960690666004,116,88,23,5,25.27188940092166,mid_funny,32,death_grim_reaper_afterlife
It’s a win-win for me either way.,1.2830188679245282,0.0532074834483124,106,81,20,5,25.27188940092166,mid_funny,3,checkmate_win_lose
"Checkmate, one death eater at a time!",1.28125,0.0567835320981696,96,74,17,5,25.27188940092166,mid_funny,0,checkmate_win_lose
"I am going to win, and you can do literally nothing to stop me!",1.2830188679245282,0.0532074834483124,106,81,20,5,25.27188940092166,mid_funny,3,checkmate_win_lose
"Checkmate"" and he breathed a big scyth",1.2857142857142858,0.0580197808647782,98,76,16,6,25.27188940092166,mid_funny,0,checkmate_win_lose
"Hey, lighten up! That's no skin off your nose, right?",1.2844827586206895,0.0501960690666004,116,88,23,5,25.27188940092166,mid_funny,19,body_parts
"Yes, it does seem like ages, but - checkmate!",1.2695652173913043,0.0433560448558567,115,84,28,1,25.27188940092166,mid_funny,23,time_endgame_clock
The Grim’s Gambit,1.2696629213483146,0.0548096458555432,89,68,18,3,25.27188940092166,mid_funny,11,pop_culture
”What do you mean it’s the best 2 out of 3.,1.2727272727272727,0.0514040782988654,99,75,21,3,25.27188940092166,mid_funny,8,deals_bets_rematches
Who's certain now!,1.2608695652173914,0.0485567262681928,92,69,22,1,25.27188940092166,mid_funny,15,time_endgame_clock
"You cheat, I cheat/",1.28125,0.0567835320981696,96,74,17,5,25.27188940092166,mid_funny,1,checkmate_win_lose
I told you it was a hangnail.,1.28125,0.0567835320981696,96,74,17,5,25.27188940092166,mid_funny,16,body_parts
You f***ed up,1.2790697674418603,0.0611140594307791,86,67,14,5,25.27188940092166,mid_funny,-1,misc
Sure! We can play The Game of Life now!,1.2920353982300885,0.0543339976540945,113,87,19,7,25.27188940092166,mid_funny,6,chess_life_game
"Oh my, how the tables have turned!",1.2952380952380953,0.0588718878598681,105,82,15,8,25.27188940092166,mid_funny,-1,misc
"No offense, but I'd go with checkers in all your upcoming assignments.",1.2696629213483146,0.0548096458555432,89,68,18,3,25.27188940092166,mid_funny,-1,misc
Got you!,1.2772277227722773,0.0528753660309651,101,77,20,4,25.253456221198157,mid_funny,-1,misc
"Checkmate! Now you can go straight to…..
Heaven!",1.2747252747252746,0.0564863194906996,91,70,17,4,25.253456221198157,mid_funny,-1,misc
"Not so fast, my pretty.",1.2881355932203389,0.0512083383629915,118,90,22,6,25.253456221198157,mid_funny,-1,misc
That’s ridiculous! I would never try to cheat you…,1.2560975609756098,0.0515083409451171,82,62,19,1,25.253456221198157,mid_funny,1,checkmate_win_lose
"Until you learn the Swedenborg strategy, you're dead to me.",1.2881355932203389,0.0512083383629915,118,90,22,6,25.253456221198157,mid_funny,13,pop_culture
CHECKMATE!! No sudden death for YOU today!,1.279279279279279,0.0498501787647563,111,84,23,4,25.253456221198157,mid_funny,0,checkmate_win_lose
What do you mean “ it’s not my checkmate?,1.2772277227722773,0.0528753660309651,101,77,20,4,25.253456221198157,mid_funny,0,checkmate_win_lose
That time Mr. Lannister cheated death and won.,1.2560975609756098,0.0515083409451171,82,62,19,1,25.253456221198157,mid_funny,1,checkmate_win_lose
Checkmate! Being a soulless CEO sure has its advantages.,1.2747252747252746,0.0564863194906996,91,70,17,4,25.253456221198157,mid_funny,21,death_grim_reaper_afterlife
Cheat death? No. Beat it? Yes!,1.2659574468085106,0.0505642649522463,94,71,21,2,25.253456221198157,mid_funny,1,checkmate_win_lose
checkmate! come get me in 20 more years!,1.2719298245614037,0.0454156530628997,114,85,27,2,25.253456221198157,mid_funny,23,time_endgame_clock
"Check Mate! Who's got the scythe now, Mr. Grim Reaper?",1.2659574468085106,0.0505642649522463,94,71,21,2,25.253456221198157,mid_funny,32,death_grim_reaper_afterlife
We're not in sudden death yet.,1.279279279279279,0.0498501787647563,111,84,23,4,25.253456221198157,mid_funny,22,death_grim_reaper_afterlife
"No bishop can save you here, human.",1.2597402597402598,0.0566874288902674,77,59,16,2,25.253456221198157,mid_funny,29,chess_mechanics_pieces
"-you can live, you can hide, but you can't hide all your life -OK. checkmate ,less talking more thinking.",1.2597402597402598,0.0566874288902674,77,59,16,2,25.253456221198157,mid_funny,0,checkmate_win_lose
COVID takes Bishop!,1.2626262626262623,0.0467140376803424,99,74,24,1,25.23502304147466,mid_funny,29,chess_mechanics_pieces
What’s “en passant?”,1.2735849056603774,0.0493133787159404,106,80,23,3,25.23502304147466,mid_funny,-1,misc
"I may not be able to cheat death, but I can cheat at chess.  Checkmate.",1.2916666666666667,0.0521200850725884,120,92,21,7,25.23502304147466,mid_funny,5,chess_life_game
Ha! And now for some celebratory hang-gliding.,1.2946428571428572,0.0562079141244581,112,87,17,8,25.23502304147466,mid_funny,-1,misc
What are the rules again?,1.2815533980582523,0.0541755010057527,103,79,19,5,25.23502304147466,mid_funny,18,checkmate_win_lose
"Whoopee, I beat Death, now bring on Taxes""",1.2795698924731185,0.0579483887137771,93,72,16,5,25.23502304147466,mid_funny,7,bureaucracy_taxes_insurance
Another game? I’ve got some time to kill.,1.2708333333333333,0.0523130897264264,96,73,20,3,25.23502304147466,mid_funny,6,chess_life_game
"Not so 'inevitable' now, are you?",1.2735849056603774,0.0493133787159404,106,80,23,3,25.23502304147466,mid_funny,-1,misc
"Hmm,you win. I’ll get my scythe.",1.2735849056603774,0.0493133787159404,106,80,23,3,25.23502304147466,mid_funny,32,death_grim_reaper_afterlife
My king for your soul.,1.261904761904762,0.0538773378399109,84,64,18,2,25.23502304147466,mid_funny,14,chess_mechanics_pieces
"Hmm, that's what you call a killer move??",1.2831858407079646,0.0510153334400311,113,86,22,5,25.23502304147466,mid_funny,2,chess_mechanics_pieces
"Ha! Bet you're just dying to know how I cheated you!""",1.2857142857142858,0.0553283335172488,105,81,18,6,25.23502304147466,mid_funny,1,checkmate_win_lose
"Looks like you've been beaten too, Death",1.2869565217391303,0.0520593708349627,115,88,21,6,25.23502304147466,mid_funny,10,death_grim_reaper_afterlife
Try digging yourself out of that one!!,1.2708333333333333,0.0523130897264264,96,73,20,3,25.23502304147466,mid_funny,4,checkmate_win_lose
Now you're REALLY dead!,1.2869565217391303,0.0520593708349627,115,88,21,6,25.23502304147466,mid_funny,34,death_grim_reaper_afterlife
"Alright, Grim, hand over the robe and sickle!",1.2755102040816326,0.0557650768162316,98,75,17,5,25.216589861751153,mid_funny,-1,misc
I just kicked your bony ass!,1.302325581395349,0.0534704638035712,129,100,19,10,25.216589861751153,mid_funny,35,body_parts
Gotcha...what?,1.2674418604651163,0.0559079236304225,86,66,17,3,25.216589861751153,mid_funny,-1,misc
"Okay, you won this one.",1.2818181818181815,0.0518736808276143,110,84,21,5,25.216589861751153,mid_funny,3,checkmate_win_lose
No. There's no time limit in The Grim Reaper Gambit.,1.2777777777777777,0.0506676322073746,108,82,22,4,25.216589861751153,mid_funny,11,pop_culture
"That's Eternal Life, right?",1.2777777777777777,0.0506676322073746,108,82,22,4,25.216589861751153,mid_funny,-1,misc
Let's call it draw and go watch TCM. There's a classic Bergman film on tonight.,1.2755102040816326,0.0538456159459189,98,75,19,4,25.216589861751153,mid_funny,13,pop_culture
"You don't scare my Queen --  ""Checkmate!""",1.2673267326732671,0.0485249534845261,101,76,23,2,25.216589861751153,mid_funny,-1,misc
"I Vladimir, have single Handley taken Mariupol your move.",1.2818181818181815,0.0518736808276143,110,84,21,5,25.216589861751153,mid_funny,2,chess_mechanics_pieces
You’re going to pay for that.,1.2674418604651163,0.0559079236304225,86,66,17,3,25.216589861751153,mid_funny,-1,misc
The end is here!,1.2584269662921348,0.0493266454245133,89,67,21,1,25.216589861751153,mid_funny,17,time_endgame_clock
You're so warmed over.,1.288659793814433,0.0603518515109397,97,76,14,7,25.198156682027655,mid_funny,-1,misc
You fell right into my death trap!,1.2843137254901962,0.0563867909723063,102,79,17,6,25.198156682027655,mid_funny,-1,misc
This is one endgame you haven't dealt with!,1.2637362637362637,0.0514387976015881,91,69,20,2,25.198156682027655,mid_funny,17,time_endgame_clock
"Hey, Pal. I could show you some moves, improve your game.",1.2637362637362637,0.0514387976015881,91,69,20,2,25.198156682027655,mid_funny,2,chess_mechanics_pieces
But then...there's always taxes,1.2777777777777777,0.0591824825150874,90,70,15,5,25.198156682027655,mid_funny,7,bureaucracy_taxes_insurance
I thought 'Winner Take All' meant money.,1.2857142857142858,0.0529511494907868,112,86,20,6,25.198156682027655,mid_funny,3,checkmate_win_lose
"Brilliant move, but remember, we play again tomorrow.",1.25531914893617,0.0452152892024724,94,70,24,0,25.198156682027655,mid_funny,2,chess_mechanics_pieces
That was just a practice round.  Mwahahahaha.,1.2857142857142858,0.0529511494907868,112,86,20,6,25.198156682027655,mid_funny,-1,misc
Another rematch? When will it end!?,1.2857142857142858,0.0529511494907868,112,86,20,6,25.198156682027655,mid_funny,26,deals_bets_rematches
You think you have the last word?.,1.2843137254901962,0.0563867909723063,102,79,17,6,25.198156682027655,mid_funny,-1,misc
"You know this is Sudden Death Chess, right?",1.2833333333333334,0.0490574083945944,120,91,24,5,25.198156682027655,mid_funny,5,chess_life_game
"Checkmate! You're dead, sucker!",1.2843137254901962,0.0563867909723063,102,79,17,6,25.198156682027655,mid_funny,0,checkmate_win_lose
"Mate? That's all I needed, come over here partner.",1.2777777777777777,0.0591824825150874,90,70,15,5,25.198156682027655,mid_funny,4,checkmate_win_lose
"I win! You know, for someone whose job it is to take lives, you sure aren't too great at taking chess pieces.",1.2688172043010753,0.0532702955816808,93,71,19,3,25.198156682027655,mid_funny,5,chess_life_game
"Right now, it's still fun and games.",1.2604166666666667,0.0473989961832662,96,72,23,1,25.198156682027655,mid_funny,6,chess_life_game
"Before you put your finger bone in your nose, I want to say Checkmate!",1.2777777777777777,0.0591824825150874,90,70,15,5,25.198156682027655,mid_funny,16,body_parts
"That was great, want to go again ?",1.255813953488372,0.0501326462429786,86,65,20,1,25.179723502304146,mid_funny,-1,misc
Checkmate. Now give us back democracy.,1.2884615384615383,0.0574428262739827,104,81,16,7,25.179723502304146,mid_funny,0,checkmate_win_lose
White wins. Who says you can’t cheat death?,1.271186440677966,0.0444859201921571,118,88,28,2,25.179723502304146,mid_funny,28,color_choice_white_black
Checkmate.  I own you.,1.286885245901639,0.0500365781347229,122,93,23,6,25.179723502304146,mid_funny,0,checkmate_win_lose
Check. You lose. I beat death. Ha!,1.2894736842105263,0.053916166316798,114,88,19,7,25.179723502304146,mid_funny,0,checkmate_win_lose
Should I bring back my rook or my Nana?,1.290598290598291,0.0515881424045915,117,89,21,6,25.179723502304146,mid_funny,-1,misc
"Anythin else to check, mate?",1.255813953488372,0.0501326462429786,86,65,20,1,25.179723502304146,mid_funny,4,checkmate_win_lose
"Check mate, hah! Okay, your turn…",1.255813953488372,0.0501326462429786,86,65,20,1,25.179723502304146,mid_funny,4,checkmate_win_lose
See! You are in a vulnerable position.,1.2986111111111112,0.0483607159704601,144,110,25,9,25.179723502304146,mid_funny,-1,misc
Still not as fun as profiting ON death!,1.280373831775701,0.0527741977188775,107,82,20,5,25.179723502304146,mid_funny,36,death_grim_reaper_afterlife
"No, this isn't the game of life. Why do you ask?",1.2592592592592593,0.054934803608116,81,62,17,2,25.179723502304146,mid_funny,6,chess_life_game
Aren’t you the sore loser.,1.2736842105263158,0.054868478117812,95,73,18,4,25.179723502304146,mid_funny,-1,misc
