contest_id,occupations,num_occupations
99,"['agent', 'attorney', 'bos', 'breaker', 'carrier', 'cartoonist', 'carver', 'chef', 'cleaner', 'clown', 'commissioner', 'companion', 'construction', 'consultant', 'coo', 'cook', 'cop', 'cowboy', 'cracker', 'critic', 'curator', 'dc', 'dean', 'decker', 'director', 'display', 'doctor', 'driver', 'equalizer', 'equestrian', 'exterminator', 'feeder', 'film', 'flyer', 'freak', 'guard', 'holder', 'inspector', 'inventor', 'investor', 'jogger', 'judge', 'justice', 'landlord', 'lawyer', 'layer', 'leader', 'loading', 'lookout', 'manager', 'mayor', 'media', 'mentor', 'military', 'model', 'ornithologist', 'owner', 'piper', 'pointer', 'police', 'politician', 'president', 'principal', 'printer', 'production', 'publicist', 'rabbi', 'rafter', 'ranger', 'recruiter', 'recycling', 'researcher', 'resident', 'ruler', 'salesperson', 'scanner', 'scavenger', 'scientist', 'secretary', 'sergeant', 'skinner', 'sprinkler', 'superior', 'supervisor', 'ta', 'vendor', 'wrapper']",87
100,"['advocate', 'agent', 'analyst', 'anthropologist', 'anthropology', 'archaeologist', 'artist', 'attorney', 'biologist', 'bos', 'bulldozer', 'bumper', 'butler', 'cartoonist', 'chaplain', 'charter', 'chef', 'chief', 'cleaner', 'colonel', 'colorist', 'comedian', 'commissioner', 'constable', 'construction', 'cooper', 'cop', 'cracker', 'criminologist', 'critic', 'cutter', 'deputy', 'designer', 'detective', 'director', 'display', 'doctor', 'drifter', 'driver', 'education', 'evangelist', 'examiner', 'executive', 'fitnes', 'freak', 'grader', 'guard', 'historian', 'inspector', 'intern', 'investigator', 'judge', 'jumper', 'juror', 'justice', 'lawyer', 'layer', 'leader', 'legislator', 'lieutenant', 'lookout', 'maker', 'mayor', 'media', 'member', 'miller', 'minister', 'monk', 'mover', 'narrator', 'officer', 'operative', 'packing', 'palaeontologist', 'paleontologist', 'pastor', 'photographer', 'physician', 'piper', 'police', 'policeman', 'politician', 'preacher', 'president', 'priest', 'printer', 'professor', 'profiler', 'psychologist', 'rabbi', 'reporter', 'representative', 'resident', 'reverend', 'riddler', 'ripper', 'roller', 'scientist', 'secretary', 'security', 'sergeant', 'shaker', 'shifter', 'shooter', 'sponsor', 'starter', 'sticker', 'sweeper', 'tagger', 'taxonomist', 'teacher', 'technologist', 'transit', 'trustee', 'vp', 'zookeeper']",116
101,"['acrobat', 'agent', 'amusement', 'artist', 'assistant', 'attorney', 'balloonist', 'blower', 'bodyguard', 'bos', 'buyer', 'carman', 'ceo', 'charter', 'chief', 'clown', 'comedian', 'commissioner', 'congressman', 'constable', 'consultant', 'contortionist', 'cooper', 'cop', 'counselor', 'cracker', 'critic', 'cruiser', 'custom', 'dc', 'dean', 'dentist', 'deputy', 'detective', 'director', 'driver', 'education', 'employee', 'escort', 'evaluator', 'executive', 'filing', 'film', 'fixer', 'grader', 'grunt', 'hoist', 'humorist', 'impersonator', 'inspector', 'instructor', 'intern', 'interpreter', 'investigator', 'judge', 'juggler', 'justice', 'lawyer', 'leader', 'lieutenant', 'limber', 'lobbyist', 'magician', 'mater', 'mayor', 'media', 'member', 'mentor', 'miller', 'mining', 'monologist', 'officer', 'operative', 'oral', 'ot', 'painter', 'police', 'policeman', 'politician', 'president', 'principal', 'recorder', 'resident', 'ringer', 'ringmaster', 'robber', 'sander', 'scientist', 'secretary', 'security', 'sergeant', 'shepherd', 'shooter', 'sponsor', 'stripper', 'stylist', 'ta', 'teacher', 'technician', 'teller', 'turner', 'twister', 'wringer']",103
102,"['accompanist', 'agent', 'artist', 'atmospheric', 'attorney', 'backer', 'blacksmith', 'bos', 'cafeteria', 'camper', 'cargo', 'cartoonist', 'cellist', 'chef', 'chiropractor', 'choru', 'climber', 'clipper', 'clown', 'colonel', 'composer', 'constable', 'cop', 'counselor', 'critic', 'dc', 'detective', 'director', 'diver', 'dj', 'doctor', 'driver', 'drummer', 'education', 'elder', 'electrical', 'equipment', 'filing', 'flyer', 'founder', 'freak', 'grinding', 'grunt', 'hanger', 'harpist', 'heater', 'judge', 'lawyer', 'librettist', 'lin', 'lookout', 'lyricist', 'maestro', 'magician', 'manufacturer', 'media', 'member', 'mentor', 'monk', 'mover', 'musician', 'novelist', 'novice', 'nurse', 'ob', 'opener', 'packing', 'pct', 'pianist', 'president', 'priest', 'producer', 'production', 'professor', 'publicist', 'recycling', 'register', 'resident', 'reviewer', 'scaler', 'scalper', 'scout', 'secretary', 'security', 'shopper', 'showman', 'shredder', 'soloist', 'starter', 'superior', 'ta', 'teacher', 'technician', 'tenant', 'thinner', 'tier', 'trimmer', 'tuner', 'turner', 'tutor', 'twister', 'violinist', 'visitor', 'vocalist', 'waitres', 'writer']",106
103,"['agent', 'antiquer', 'apprentice', 'architectural', 'attorney', 'babysitter', 'banker', 'bodyguard', 'bos', 'butler', 'buyer', 'cartoonist', 'chef', 'chief', 'cleaner', 'cleaver', 'clerk', 'clown', 'congressman', 'cook', 'correspondent', 'crane', 'dc', 'dealer', 'decorator', 'designer', 'digger', 'director', 'diver', 'doctor', 'dresser', 'drummer', 'electrical', 'electrician', 'employee', 'feeder', 'feller', 'filing', 'film', 'finer', 'fisher', 'fisherman', 'flapper', 'freak', 'grunt', 'hanger', 'hunter', 'impersonator', 'import', 'inventor', 'investor', 'judge', 'lawyer', 'leader', 'liner', 'loading', 'maid', 'maker', 'manager', 'mayor', 'media', 'member', 'model', 'novice', 'opener', 'owner', 'packing', 'picker', 'pointer', 'pounder', 'president', 'producer', 'production', 'recycling', 'remodeling', 'salesperson', 'scavenger', 'scientist', 'secretary', 'seller', 'shopper', 'snapper', 'solar', 'spinner', 'sponsor', 'stagehand', 'striper', 'superior', 'swimmer', 'taker', 'tanker', 'taxidermist', 'teller', 'tenant', 'tier', 'timer', 'tinker', 'tosser', 'transit', 'volunteer', 'webber', 'yachtsman']",102
104,"['agent', 'ambassador', 'arbitrator', 'assistant', 'attorney', 'blower', 'bos', 'bottler', 'butler', 'caller', 'carpenter', 'carrier', 'ceo', 'cfo', 'chancellor', 'charter', 'chief', 'chipper', 'chiseler', 'cleaner', 'clerk', 'clown', 'communicator', 'companion', 'consultant', 'copper', 'correspondent', 'counselor', 'critic', 'dean', 'delegate', 'dentist', 'director', 'display', 'doctor', 'driver', 'editor', 'employee', 'executive', 'exterminator', 'filing', 'fixer', 'flyer', 'freak', 'grunt', 'holder', 'intern', 'investor', 'journalist', 'judge', 'juggler', 'laundry', 'lawyer', 'leader', 'liner', 'magician', 'maker', 'manager', 'mannequin', 'mason', 'mayor', 'md', 'media', 'mentor', 'model', 'newsboy', 'newscaster', 'owner', 'payroll', 'pianist', 'piper', 'police', 'politician', 'president', 'printer', 'proctologist', 'producer', 'professor', 'prompter', 'psychologist', 'puppeteer', 'register', 'representative', 'rider', 'salesperson', 'sander', 'secretary', 'security', 'senator', 'server', 'shorthand', 'spokesperson', 'sponsor', 'superior', 'supervisor', 'surrogate', 'teleprompter', 'tier', 'typing', 'vendor', 'ventriloquist', 'vp']",102
105,"['accountant', 'advertising', 'advocate', 'agent', 'apprentice', 'artist', 'atmospheric', 'attorney', 'barista', 'boiler', 'boomer', 'booster', 'bos', 'brainer', 'catcher', 'chef', 'chief', 'cleaner', 'clicker', 'clown', 'commentator', 'conditioner', 'congressman', 'construction', 'consultant', 'cop', 'correspondent', 'cracker', 'crafter', 'critic', 'crt', 'dc', 'dialer', 'director', 'display', 'doctor', 'education', 'electrical', 'employee', 'engineer', 'evangelist', 'executive', 'film', 'finer', 'fixer', 'flipper', 'forecaster', 'freak', 'fuller', 'host', 'hunter', 'installer', 'intern', 'judge', 'justice', 'laundry', 'lawyer', 'layer', 'maker', 'media', 'member', 'mining', 'missionary', 'owner', 'pilot', 'police', 'politician', 'preacher', 'president', 'priest', 'producer', 'production', 'projector', 'recapper', 'receiver', 'register', 'resident', 'rider', 'roller', 'ruler', 'runner', 'salesperson', 'sander', 'screener', 'secretary', 'security', 'senator', 'sergeant', 'shopper', 'solar', 'sponsor', 'springer', 'starter', 'sticker', 'taker', 'teaser', 'technician', 'trucker', 'tucker', 'turner', 'usher', 'volunteer', 'watcher', 'weatherman', 'writer']",105
106,"['adviser', 'advocate', 'aesthetician', 'agent', 'amusement', 'artisan', 'assistant', 'attorney', 'beautician', 'bos', 'broker', 'butcher', 'catcher', 'ceo', 'charter', 'chief', 'cleaner', 'clown', 'conservationist', 'consultant', 'cook', 'cooper', 'critic', 'custom', 'dagger', 'dc', 'decorator', 'dentist', 'deputy', 'designer', 'director', 'dispenser', 'display', 'doctor', 'driver', 'education', 'elder', 'equestrian', 'executive', 'feeder', 'film', 'freak', 'grader', 'grinding', 'herder', 'holder', 'hunter', 'import', 'investor', 'jockey', 'judge', 'justice', 'lawyer', 'leader', 'loading', 'lobbyist', 'maintenance', 'marker', 'media', 'member', 'military', 'miller', 'operator', 'owner', 'pianist', 'pointer', 'police', 'politician', 'president', 'printer', 'proctologist', 'register', 'runner', 'sailor', 'sander', 'scout', 'secretary', 'security', 'seller', 'senator', 'showman', 'soaker', 'starter', 'stylist', 'taxidermist', 'therapist', 'topper', 'trapper', 'urologist', 'warden']",90
107,"['accountant', 'actor', 'advertising', 'ambassador', 'amusement', 'analyst', 'apprentice', 'archaeologist', 'architectural', 'assistant', 'attorney', 'auditor', 'blacksmith', 'boner', 'booster', 'bos', 'broker', 'butler', 'cafeteria', 'ceo', 'cfo', 'charter', 'checker', 'chef', 'chief', 'chiropractor', 'clerk', 'clipper', 'competitor', 'comptroller', 'consultant', 'cook', 'counselor', 'cpa', 'cto', 'dagger', 'dc', 'dean', 'decorator', 'deputy', 'designer', 'detective', 'director', 'display', 'draper', 'drawer', 'dresser', 'driver', 'edger', 'education', 'employee', 'equipment', 'escort', 'executive', 'exterminator', 'farmer', 'filing', 'film', 'fixer', 'folder', 'founder', 'governor', 'guard', 'hacker', 'holder', 'hooker', 'housekeeping', 'hunter', 'intern', 'investor', 'janitor', 'judge', 'justice', 'lawyer', 'layer', 'leader', 'lobbyist', 'magician', 'maintenance', 'maker', 'manager', 'mayor', 'media', 'medic', 'member', 'minister', 'opener', 'organizer', 'owner', 'payroll', 'police', 'politician', 'president', 'principal', 'producer', 'production', 'professor', 'programmer', 'prosecutor', 'pusher', 'rabbi', 'receptionist', 'recruiter', 'representative', 'rounder', 'router', 'ruler', 'salesperson', 'sander', 'scratcher', 'secretary', 'security', 'seller', 'senator', 'server', 'sharpener', 'shooter', 'shredder', 'slacker', 'stabber', 'stapler', 'steward', 'sticker', 'stoner', 'supervisor', 'taker', 'tamper', 'taxidermist', 'teacher', 'teamster', 'thrower', 'trader', 'trooper', 'trustee', 'typing', 'typist', 'usher', 'vendor', 'veterinarian', 'vp', 'watchman', 'wholesale']",142
108,"['administrator', 'adviser', 'advocate', 'agent', 'assistant', 'baller', 'bitter', 'bleacher', 'bos', 'cargo', 'cartoonist', 'catcher', 'ceo', 'chaser', 'checker', 'chief', 'cleaner', 'climatologist', 'clown', 'commissioner', 'counselor', 'critic', 'dc', 'delegate', 'director', 'doctor', 'editor', 'farming', 'fixer', 'grader', 'horseman', 'host', 'intern', 'judge', 'justice', 'layer', 'leader', 'magician', 'maintenance', 'mechanic', 'media', 'member', 'meteorologist', 'model', 'opener', 'owner', 'packing', 'pitcher', 'politician', 'president', 'rabbi', 'raiser', 'rancher', 'ranger', 'register', 'researcher', 'ringer', 'rodman', 'ruler', 'salesperson', 'scientist', 'secretary', 'security', 'seller', 'senator', 'shepherd', 'slugger', 'solar', 'starter', 'superior', 'supervisor', 'teamster', 'umpire', 'watchmaker', 'wrapper']",75
109,"['actres', 'administrator', 'adviser', 'advisor', 'agent', 'ager', 'aide', 'alteration', 'armorer', 'assistant', 'astronaut', 'attorney', 'automotive', 'baller', 'blacksmith', 'blazer', 'boner', 'booster', 'bos', 'boxer', 'buckler', 'ceo', 'charger', 'chief', 'cleaner', 'clown', 'competitor', 'congressman', 'cook', 'copper', 'correspondent', 'counsellor', 'dagger', 'dc', 'designer', 'director', 'display', 'doctor', 'draper', 'dresser', 'driver', 'employee', 'executive', 'fastener', 'filing', 'fitter', 'footman', 'grinder', 'guard', 'haberdasher', 'hacker', 'handler', 'hanger', 'horseman', 'hunter', 'import', 'intern', 'jammer', 'journalist', 'judge', 'justice', 'laundry', 'lawyer', 'layer', 'leader', 'liner', 'lobbyist', 'lumberjack', 'maintenance', 'media', 'member', 'metallurgist', 'metalsmith', 'military', 'miller', 'minister', 'model', 'mohel', 'opener', 'operator', 'owner', 'pimp', 'poet', 'politician', 'prefect', 'president', 'principal', 'printer', 'purchaser', 'register', 'reporter', 'representative', 'resident', 'rider', 'riveter', 'robber', 'salesperson', 'sander', 'scanner', 'secretary', 'security', 'seller', 'senator', 'shooter', 'skateboarder', 'softener', 'solar', 'spokesperson', 'superior', 'teacher', 'thinner', 'timer', 'tinker', 'tinsmith', 'turner', 'tutor', 'valet', 'washer', 'watchman', 'welder', 'wiper']",121
110,"['acrobat', 'advertising', 'agent', 'bos', 'broker', 'burner', 'cafeteria', 'cartoonist', 'ceo', 'chef', 'construction', 'cook', 'cop', 'dancer', 'dc', 'display', 'doctor', 'driver', 'education', 'employee', 'equipment', 'executive', 'exterminator', 'filler', 'finer', 'fireman', 'flipper', 'foreman', 'hanger', 'holder', 'inspector', 'intern', 'investor', 'judge', 'landlord', 'lawyer', 'leader', 'magician', 'mayor', 'media', 'member', 'miller', 'model', 'opener', 'performer', 'pimp', 'police', 'pounder', 'president', 'priest', 'production', 'ranger', 'rapper', 'recycling', 'rider', 'salesperson', 'sampler', 'sander', 'security', 'starter', 'steamer', 'stripper', 'superior', 'tagger', 'tenant', 'tender', 'timer', 'transformer', 'transit', 'tuber', 'vendor', 'ventriloquist', 'writer']",73
111,"['advertising', 'amusement', 'attorney', 'bos', 'boxer', 'carrier', 'cartoonist', 'catcher', 'checker', 'chief', 'chiropractor', 'cleaner', 'clown', 'companion', 'cooper', 'cop', 'cruiser', 'display', 'doctor', 'electrical', 'employee', 'executive', 'floater', 'flyer', 'framer', 'freak', 'governor', 'grinding', 'guard', 'herder', 'hypnotist', 'joiner', 'judge', 'justice', 'lookout', 'maintenance', 'mannequin', 'mayor', 'member', 'milkman', 'miller', 'operator', 'owner', 'police', 'policeman', 'president', 'printer', 'ranger', 'resident', 'rider', 'roller', 'runner', 'sailor', 'security', 'solar', 'sponsor', 'springer', 'starter', 'ta', 'taxidermist', 'therapist', 'thinner', 'tucker', 'valet', 'vendor', 'veterinarian', 'visitor', 'volunteer', 'warden']",69
112,"['actor', 'advertising', 'agent', 'analyst', 'apprentice', 'attorney', 'bitter', 'boner', 'boomer', 'bos', 'breaker', 'burner', 'cardiologist', 'catcher', 'ceo', 'charger', 'choru', 'clerk', 'collector', 'composer', 'counselor', 'cpa', 'decorator', 'digger', 'director', 'display', 'doctor', 'driver', 'film', 'founder', 'freak', 'greeter', 'host', 'humorist', 'imam', 'journalist', 'judge', 'justice', 'laundry', 'lawyer', 'liner', 'magician', 'md', 'media', 'member', 'minister', 'model', 'newscaster', 'performer', 'police', 'politician', 'preacher', 'president', 'priest', 'professor', 'psychiatrist', 'rabbi', 'realtor', 'recycling', 'ringer', 'sailor', 'scientist', 'secretary', 'senator', 'server', 'stapler', 'supervisor', 'ta', 'tenant', 'undertaker', 'visitor', 'volunteer', 'washer']",73
113,"['agent', 'amusement', 'archaeologist', 'athlete', 'bagger', 'baller', 'bleacher', 'bloomer', 'borer', 'bouncer', 'boxer', 'catcher', 'chief', 'cleaner', 'coach', 'commissioner', 'cracker', 'dc', 'doctor', 'duster', 'equipment', 'flipper', 'founder', 'gatherer', 'grunt', 'guard', 'heater', 'holder', 'hunter', 'inventor', 'journeyman', 'judge', 'justice', 'leader', 'lumberjack', 'maker', 'mariner', 'md', 'media', 'member', 'miner', 'official', 'operator', 'owner', 'pitcher', 'president', 'quarryman', 'ranger', 'ringer', 'rounder', 'runner', 'scout', 'scratcher', 'seamstres', 'senator', 'skipper', 'slugger', 'splitter', 'sponsor', 'starter', 'striker', 'superior', 'thrower', 'timer', 'umpire', 'wrestler', 'writer']",67
114,"['accountant', 'actor', 'actuary', 'agent', 'ambulance', 'amusement', 'attorney', 'banker', 'bos', 'boxer', 'broker', 'bucker', 'builder', 'caller', 'cantor', 'carrier', 'cartoonist', 'ceo', 'charger', 'chief', 'chiropractor', 'cleaner', 'clown', 'comedian', 'congressman', 'correspondent', 'cowboy', 'cpa', 'dc', 'director', 'doctor', 'drawer', 'driver', 'economist', 'employee', 'equestrian', 'executive', 'farmer', 'film', 'flyer', 'header', 'horseman', 'impersonator', 'intern', 'judge', 'justice', 'lawyer', 'leader', 'lin', 'maker', 'masseuse', 'md', 'media', 'novice', 'official', 'operator', 'orthopedist', 'outsider', 'owner', 'packer', 'physician', 'politician', 'president', 'priest', 'prosecutor', 'rabbi', 'rancher', 'ranger', 'representative', 'rider', 'ringer', 'rocker', 'roller', 'salesperson', 'sander', 'secretary', 'security', 'slicker', 'smoother', 'surgeon', 'ta', 'taker', 'taxidermist', 'timer', 'trader', 'trooper', 'volunteer', 'wrangler']",88
115,"['acrobat', 'actor', 'advertising', 'agent', 'aide', 'ambulance', 'architectural', 'assistant', 'atmospheric', 'attorney', 'blocker', 'boiler', 'boilermaker', 'bos', 'broker', 'burner', 'cafeteria', 'chaser', 'chef', 'cleaner', 'cobbler', 'conditioner', 'congressman', 'coo', 'cook', 'cop', 'crane', 'critic', 'dentist', 'display', 'diver', 'doctor', 'drifter', 'employee', 'emt', 'fireman', 'flyer', 'freak', 'gatherer', 'guard', 'hanger', 'hunter', 'import', 'inspector', 'journalist', 'judge', 'jumper', 'landlord', 'laundry', 'lawyer', 'lin', 'manager', 'mayor', 'md', 'member', 'miller', 'molecular', 'official', 'owner', 'paramedic', 'pastor', 'police', 'president', 'puffer', 'pusher', 'reviewer', 'roller', 'sander', 'secretary', 'security', 'senator', 'server', 'sniper', 'sommelier', 'starter', 'steward', 'taster', 'tenant', 'tipper', 'trader', 'valet', 'violinist', 'waiter', 'washer']",84
116,"['actor', 'admiral', 'advertising', 'barkeep', 'bartender', 'bitter', 'bos', 'bouncer', 'canner', 'charter', 'chaser', 'chef', 'chief', 'cleaner', 'clown', 'comedian', 'composer', 'cop', 'cracker', 'custodian', 'digger', 'director', 'diver', 'doctor', 'driver', 'farming', 'feeder', 'fisherman', 'flapper', 'flipper', 'floater', 'foreman', 'holder', 'hooker', 'ichthyologist', 'imam', 'intern', 'judge', 'justice', 'lawyer', 'mailman', 'maker', 'mariner', 'mayor', 'member', 'miller', 'minister', 'mixologist', 'monk', 'pitcher', 'politician', 'president', 'priest', 'principal', 'rabbi', 'ruler', 'sailor', 'security', 'snapper', 'sommelier', 'sponsor', 'starter', 'swimmer', 'trader', 'ventriloquist', 'waitres', 'wrecker']",67
